Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,Date_Unix,Spread High-Low,Spread Close-Open,delta_Open,delta_High,delta_Low,delta_Close,delta_Spread High-Low,delta_Spread Close-Open,delta_Volume BTC,delta_Volume USD,MA_Close_24,MA_V_BTC_24,MA_Close_240,MA_V_BTC_240
2018-07-31 08-AM,BTCUSD,8110.21,8110.22,7993.02,8020.08,375.17,3015196.08,1533024000000000000,117.2,-90.13,-12.28,-12.27,-117.19,-90.13,104.92,-77.85,312.99,2510767.98,8108.791667,389.754167,7983.063583,396.933042
2018-07-31 09-AM,BTCUSD,8020.08,8048.72,7963.47,8004.72,257.73,2062742.95,1533027600000000000,85.25,-15.36,-90.13,-61.5,-29.55,-15.36,-31.95,74.77,-117.44,-952453.13,8102.535,397.56,7985.916542,397.637708
2018-07-31 10-AM,BTCUSD,8004.72,8010.0,7929.05,7942.67,433.49,3451259.51,1533031200000000000,80.95,-62.05,-15.36,-38.72,-34.42,-62.05,-4.3,-46.69,175.76,1388516.56,8094.313333,411.735417,7988.600625,398.727292
2018-07-31 11-AM,BTCUSD,7942.67,8012.96,7932.26,7975.49,328.82,2620267.65,1533034800000000000,80.7,32.82,-62.05,2.96,3.21,32.82,-0.25,94.87,-104.67,-830991.86,8086.8325,419.595833,7991.338,399.714833
2018-07-31 12-PM,BTCUSD,7975.49,7975.49,7761.0,7797.01,1735.66,13593782.64,1533038400000000000,214.49,-178.48,32.82,-37.47,-171.26,-178.48,133.79,-211.3,1406.84,10973514.99,8072.542083,485.31,7993.269583,406.616375
2018-07-31 01-PM,BTCUSD,7797.01,7820.0,7703.0,7725.0,980.36,7620259.22,1533042000000000000,117.0,-72.01,-178.48,-155.49,-58.0,-72.01,-97.49,106.47,-755.3,-5973523.42,8056.2925,516.817083,7994.82925,410.166333
2018-07-31 02-PM,BTCUSD,7725.0,7774.0,7654.0,7730.0,1044.27,8057649.61,1533045600000000000,120.0,5.0,-72.01,-46.0,-49.0,5.0,3.0,77.01,63.91,437390.39,8037.680833,546.290417,7996.412583,414.036375
2018-07-31 03-PM,BTCUSD,7730.0,7752.9,7666.66,7750.99,750.86,5793269.01,1533049200000000000,86.24,20.99,5.0,-21.1,12.66,20.99,-33.76,15.99,-293.41,-2264380.6,8022.51375,562.123333,7997.92,416.114125
2018-07-31 04-PM,BTCUSD,7750.99,7793.17,7702.33,7790.0,636.79,4938385.69,1533052800000000000,90.84,39.01,20.99,40.27,35.67,39.01,4.6,18.02,-114.07,-854883.32,8009.01375,569.21875,7999.544958,417.874167
2018-07-31 05-PM,BTCUSD,7790.0,7817.0,7720.87,7725.0,558.92,4338942.78,1533056400000000000,96.13,-65.0,39.01,23.83,18.54,-65.0,5.29,-104.01,-77.87,-599442.91,8001.620417,529.547917,8000.870542,419.095625
2018-07-31 06-PM,BTCUSD,7725.0,7764.0,7690.0,7739.99,429.87,3316365.53,1533060000000000000,74.0,14.99,-65.0,-53.0,-30.87,14.99,-22.13,79.99,-129.05,-1022577.25,7992.81625,496.297917,8002.172,419.99025
2018-07-31 07-PM,BTCUSD,7739.99,7760.0,7728.69,7750.01,244.7,1894455.69,1533063600000000000,31.31,10.02,14.99,-4.0,38.69,10.02,-42.69,-4.97,-185.17,-1421909.84,7978.013333,468.517917,8003.519208,420.166125
2018-07-31 08-PM,BTCUSD,7750.01,7750.01,7665.0,7689.98,487.95,3761047.8,1533067200000000000,85.01,-60.03,10.02,-9.99,-63.69,-60.03,53.7,-70.05,243.25,1866592.11,7959.00625,458.581667,8004.649583,421.448625
2018-07-31 09-PM,BTCUSD,7689.98,7723.9,7681.58,7706.44,305.64,2353684.56,1533070800000000000,42.32,16.46,-60.03,-26.11,16.58,16.46,-42.69,76.49,-182.31,-1407363.24,7942.08625,462.53,8005.912708,422.233208
2018-07-31 10-PM,BTCUSD,7706.44,7714.36,7686.99,7696.01,338.89,2608791.63,1533074400000000000,27.37,-10.43,16.46,-9.54,5.41,-10.43,-14.95,-26.89,33.25,255107.07,7922.628333,453.039583,8007.041875,422.876875
2018-07-31 11-PM,BTCUSD,7696.01,7780.0,7634.22,7727.27,1493.17,11504201.95,1533078000000000000,145.78,31.26,-10.43,65.64,-52.77,31.26,118.41,41.69,1154.28,8895410.32,7904.180833,500.007917,8008.372167,428.62875
2018-08-01 12-AM,BTCUSD,7727.27,7750.0,7658.48,7667.0,502.0,3871488.89,1533081600000000000,91.52,-60.27,31.26,-30.0,24.26,-60.27,-54.26,-91.53,-991.17,-7632713.06,7885.094583,496.306667,8009.351333,429.475667
2018-08-01 01-AM,BTCUSD,7667.0,7675.71,7551.0,7551.01,1223.5,9321593.23,1533085200000000000,124.71,-115.99,-60.27,-74.29,-107.48,-115.99,33.19,-55.72,721.5,5450104.34,7861.803333,536.557917,8009.701375,433.25675
2018-08-01 02-AM,BTCUSD,7551.01,7575.0,7504.0,7553.99,1225.44,9231443.98,1533088800000000000,71.0,2.98,-115.99,-100.71,-47.0,2.98,-53.71,118.97,1.94,-90149.25,7838.38625,582.024583,8010.210375,437.721708
2018-08-01 03-AM,BTCUSD,7553.99,7558.42,7507.47,7538.54,384.94,2899860.48,1533092400000000000,50.95,-15.45,2.98,-16.58,3.47,-15.45,-20.05,-18.43,-840.5,-6331583.5,7814.466667,593.687083,8010.72575,438.263083
2018-08-01 04-AM,BTCUSD,7538.54,7575.0,7525.0,7529.4,392.26,2961523.49,1533096000000000000,50.0,-9.14,-15.45,16.58,17.53,-9.14,-0.95,6.31,7.32,61663.01,7790.122083,602.682083,8011.287333,439.084
2018-08-01 05-AM,BTCUSD,7529.4,7541.15,7460.0,7527.42,456.57,3423270.4,1533099600000000000,81.15,-1.98,-9.14,-33.85,-65.0,-1.98,31.15,7.16,64.31,461746.91,7765.446667,613.126667,8011.784958,440.530083
2018-08-01 06-AM,BTCUSD,7527.42,7570.0,7516.23,7556.38,300.37,2265338.52,1533103200000000000,53.77,28.96,-1.98,28.85,56.23,28.96,-27.38,30.94,-156.2,-1157931.88,7741.85875,622.897917,8012.488583,441.568167
2018-08-01 07-AM,BTCUSD,7556.38,7556.44,7527.6,7544.99,144.7,1090882.7,1533106800000000000,28.84,-11.39,28.96,-13.56,11.37,-11.39,-24.93,-40.35,-155.67,-1174455.82,7718.307917,626.33625,8013.120125,442.020458
2018-08-01 08-AM,BTCUSD,7544.99,7645.0,7544.99,7627.58,335.29,2549244.35,1533110400000000000,100.01,82.59,-11.39,88.56,17.39,82.59,71.17,93.98,190.59,1458361.65,7701.95375,624.674583,8013.921292,442.904833
2018-08-01 09-AM,BTCUSD,7627.58,7627.59,7590.0,7590.01,101.13,768657.53,1533114000000000000,37.59,-37.57,82.59,-17.41,45.01,-37.57,-62.42,-120.16,-234.16,-1780586.82,7684.674167,618.149583,8014.557583,443.229167
2018-08-01 10-AM,BTCUSD,7590.01,7590.01,7531.94,7549.11,177.11,1337293.78,1533117600000000000,58.07,-40.9,-37.57,-37.58,-58.06,-40.9,20.48,-3.33,75.98,568636.25,7668.275833,607.467083,8014.94375,443.742083
2018-08-01 11-AM,BTCUSD,7549.11,7560.0,7521.0,7560.0,161.88,1220954.91,1533121200000000000,39.0,10.89,-40.9,-30.01,-10.94,10.89,-19.07,51.79,-15.23,-116338.87,7650.96375,600.51125,8015.420458,444.091125
2018-08-01 12-PM,BTCUSD,7560.0,7590.99,7555.0,7570.05,230.45,1745635.72,1533124800000000000,35.99,10.05,10.89,30.99,34.0,10.05,-3.01,-0.84,68.57,524680.81,7641.507083,537.794167,8015.967708,444.633583
2018-08-01 01-PM,BTCUSD,7570.05,7625.0,7570.04,7622.76,384.59,2921808.91,1533128400000000000,54.96,52.71,10.05,34.01,15.04,52.71,18.97,42.66,154.14,1176173.19,7637.247083,512.970417,8016.658458,445.649125
2018-08-01 02-PM,BTCUSD,7622.76,7635.99,7569.37,7580.7,341.14,2593776.8,1533132000000000000,66.62,-42.06,52.71,10.99,-0.67,-42.06,11.66,-94.77,-43.45,-328032.11,7631.02625,483.673333,8017.043833,445.955583
2018-08-01 03-PM,BTCUSD,7580.7,7614.41,7573.7,7599.9,369.64,2808409.01,1533135600000000000,40.71,19.2,-42.06,-21.58,4.33,19.2,-25.91,61.26,28.5,214632.21,7624.730833,467.789167,8017.387917,445.68525
2018-08-01 04-PM,BTCUSD,7599.9,7607.0,7535.52,7559.0,661.79,5006777.82,1533139200000000000,71.48,-40.9,19.2,-7.41,-38.18,-40.9,30.77,-60.1,292.15,2198368.81,7615.105833,468.830833,8017.591833,447.410458
2018-08-01 05-PM,BTCUSD,7559.0,7583.76,7533.77,7536.38,279.48,2112581.22,1533142800000000000,49.99,-22.62,-40.9,-23.24,-1.75,-22.62,-21.49,18.28,-382.31,-2894196.6,7607.246667,457.1875,8017.760875,447.973
2018-08-01 06-PM,BTCUSD,7536.38,7555.0,7533.61,7540.0,193.25,1458147.59,1533146400000000000,21.39,3.62,-22.62,-28.76,-0.16,3.62,-28.6,26.24,-86.23,-654433.63,7598.91375,447.328333,8017.8525,447.86625
2018-08-01 07-PM,BTCUSD,7540.0,7569.0,7540.0,7569.0,252.91,1911247.11,1533150000000000000,29.0,29.0,3.62,14.0,6.39,29.0,7.61,25.38,59.66,453099.52,7591.371667,447.670417,8018.070875,448.240708
2018-08-01 08-PM,BTCUSD,7569.0,7569.0,7475.2,7476.17,917.26,6887693.38,1533153600000000000,93.8,-92.83,29.0,0.0,-64.8,-92.83,64.8,-121.83,664.35,4976446.27,7582.462917,465.558333,8017.895917,451.352708
2018-08-01 09-PM,BTCUSD,7476.17,7513.86,7469.29,7473.0,386.97,2899613.13,1533157200000000000,44.57,-3.17,-92.83,-55.14,-5.91,-3.17,-49.23,89.66,-530.29,-3988080.25,7572.73625,468.947083,8018.296125,448.135917
2018-08-01 10-PM,BTCUSD,7473.0,7632.62,7440.01,7587.01,1230.28,9296118.43,1533160800000000000,192.61,114.01,-3.17,118.76,-29.28,114.01,148.04,117.18,843.31,6396505.3,7568.194583,506.088333,8019.05825,451.278167
2018-08-01 11-PM,BTCUSD,7587.01,7628.9,7572.69,7603.99,268.62,2040477.09,1533164400000000000,56.21,16.98,114.01,-3.72,132.68,16.98,-136.4,-97.03,-961.66,-7255641.34,7563.057917,455.065417,8019.917375,451.828083
2018-08-02 12-AM,BTCUSD,7603.99,7683.05,7593.24,7673.63,691.88,5288566.47,1533168000000000000,89.81,69.64,16.98,54.15,20.55,69.64,33.6,52.66,423.26,3248089.38,7563.334167,462.977083,8020.790875,453.365583
2018-08-02 01-AM,BTCUSD,7673.63,7707.54,7635.0,7669.99,373.57,2867591.94,1533171600000000000,72.54,-3.64,69.64,24.49,41.76,-3.64,-17.27,-73.28,-318.31,-2420974.53,7568.291667,427.563333,8021.457125,454.072
2018-08-02 02-AM,BTCUSD,7669.99,7689.99,7656.33,7670.02,307.7,2361784.97,1533175200000000000,33.66,0.03,-3.64,-17.55,21.33,0.03,-38.88,3.67,-65.87,-505806.97,7573.12625,389.324167,8021.654125,449.215417
2018-08-02 03-AM,BTCUSD,7670.02,7674.14,7630.0,7642.88,163.76,1252045.26,1533178800000000000,44.14,-27.14,0.03,-15.85,-26.33,-27.14,10.48,-27.17,-143.94,-1109739.71,7577.47375,380.108333,8021.728625,448.817
2018-08-02 04-AM,BTCUSD,7642.88,7647.22,7627.37,7627.41,142.8,1090609.22,1533182400000000000,19.85,-15.47,-27.14,-26.92,-2.63,-15.47,-24.29,11.67,-20.96,-161436.04,7581.5575,369.714167,8021.571958,446.725625
2018-08-02 05-AM,BTCUSD,7627.41,7660.0,7627.38,7658.94,170.0,1299774.32,1533186000000000000,32.62,31.53,-15.47,12.78,0.01,31.53,12.77,47.0,27.2,209165.1,7587.0375,357.77375,8021.626292,446.433583
2018-08-02 06-AM,BTCUSD,7658.94,7669.08,7640.0,7645.02,129.42,991665.73,1533189600000000000,29.08,-13.92,31.53,9.08,12.62,-13.92,-3.54,-45.45,-40.58,-308108.59,7590.730833,350.650833,8021.514833,444.444208
2018-08-02 07-AM,BTCUSD,7645.02,7688.95,7642.21,7661.57,115.91,889081.2,1533193200000000000,46.74,16.55,-13.92,19.87,2.21,16.55,17.66,30.47,-13.51,-102584.53,7595.588333,349.45125,8021.17775,440.878333
